PANOFSKY,"nemško-ameriški umetnostni zgodovinar - Erwin (1892†1968)",,
PANOFTALMIJA,"gnojno vnetje očesa (med.)",,
PANOGA,"samostojen del, ki z drugimi tvori določeno širšo dejavnost",,
PANOGRAFIJA,"tehnika fotografiranja z uporabo računalnika",,
PANOJEVIĆE,"naselje pri Raški, Srbija",,
PANOLA,"vrsta ribiškega pribora",,
PANONIJA,"mejna rimska provinca ob Donavi",,
PANONIJA,"naselje pri Bački Palanki, Srbija",,
PANONIJA,"nižina v osrednji Evropi",,
PANONIZEM,"prvina jezika panonskih Slovanov (lingv.)",,
"PANONSKI SVIŠČ","rastlina z jajčasto suličastimi listi in olistanim steblom (bot.)",,
PANOPTIKUM,"zbirka voščenih lutk pomembnejših oseb",,
PANORAMA,"mesto v zvezni državi Sao Paulo, Brazilija",,
PANORAMA,"pogled na pokrajino s kake višje točke z razgledom na vse strani",,
PANOTITIS,"vnetje slušnih organov (med.)",,
PANOV,"makedonski pisatelj - Anton (1906†1967), (Pečalbari)",,
PANOV,"rusko-izraelski plesalec in koreograf - Valerij (1938-)",,
PANOVA,"bolgarska ritmična telovadka - Bjanka (1970-) (nekd.)",,
PANOVA,"ruska pisateljica - Vera Fjodor ovna (1905†1973)",,
PANOVCI,"naselje v občini Gornji Petrovci",,
PANOŽICA,"nožicam podoben podaljšek pri amebah in fagocitih, ki omogoča gibanje in lovljenje hrane (biol.)",,
PANPLEGIJA,"popolna ohromelost telesa (med.)",,
PANPSIHIZEM,"nauk, da ima tudi vsa materija elemente duševnega življenja (filoz.)",,
PANSEKSUALIZEM,"(po Freudu) nauk, da je spolni nagon osnova človekovega duševnega življenja (psih.)",,
PANSLAVIST,"privrženec panslavizma, vseslovan",,
PANSLAVIZEM,"gibanje za kulturno in politično združevanje vseh slovanskih narodov, vseslovanstvo",,
PANT,"indijski pesnik - Sumitranandan (1900†1977), (Chidambara)",,
PANTAGRUEL,"sin velikana Gargantue iz Rabelaisovega romana",,
PANTAKAN,"vrsta prašiva v obliki belega praška (nar.)",,
PANTALASA,"ogromen ocean, ki je v obdobju poznega paleozoika in zgodnjega mezozoika obdajal supercelino Pangeo",,
PANTALONE,"zaljubljeni starec v italijanski commedii dell arte",,
PANTALONI,"hlače (zastar.)",,
PANTANI,"italijanski kolesar - Marco (1970†2004)",,
"PANTANO GRANDE","mesto v zvezni državi Rio Grande do Sul, Brazilija",,
PANTEIST,"privrženec panteizma",,
PANTEIZEM,"nazor, ki pravi, da sta bog in narava eno in isto, vseboštvo (filoz.)",,
PANTELEONI,"italijanski ekonomist in politik - Maffeo (1857†1924)",,
PANTELIĆ,"srbski igralec - Vasilije """"Vasa"""" (1922†2008)",,
PANTELIĆ,"srbski nogometaš, vratar - Ilija (1942†2014)",,
PANTELIĆ,"srbski slikar - Konstantin (1802†1882)",,
PANTELIĆ,"srbski zgodovinar - Dušan (1879†1955)",,
PANTELLERIA,"vulkanski otok med Sicilijo in Tunizijo, Italija",,
PANTENOL,"provitamin B5 (farm.)",,
PANTEON,"antično svetišče",,
PANTEON,"največja kupolasta stavba v Rimu",,
PANTEON,"poslopje z grobnicami s posmrtnimi ostanki znamenitih ljudi",,
PANTER,"velika, levinji podobna zver, navadno črne barve, ki živi v tropskih gozdovih",,
PANTERA,"ameriška heavy metal glasbena skupina",,
PANTERICA,"samica panterja",,
PANTERITIS,"vnetje arterijske stene (med.)",,
"PANTERJEVA MUŠNICA","zelo strupena lističasta goba s svetlo do temno rjavim klobukom, prekritim z belimi pikami (bot.), (dve besedi)",,
PANTIN,"predmestje Pariza, Francija",,
PANTOFAG,"insekt, ki se hrani z različnimi rastlinskimi vrstami (biol.)",,
PANTOFOBIJA,"bolezenski strah pred vsem (med.)",,
PANTOGRAF,"priprava za prerisovanje risb (teh.)",,
PANTOGRAF,"škarjasti odjemnik (elektr.)",,
PANTOJA,"španski slikar - de la Cruz, Juan (1553†1608)",,
PANTOLIANO,"ameriški igralec - Joe (1951-), (Memento)",,
PANTOMIMA,"oblika gledališke umetnosti, ki se izvaja brez besed, pri čemer igralci zgodbo, čustva in razpoloženje izražajo samo s pomočjo gibov, mimike in telesne prezence (gled.)",,perplexity
PANTOMIMIK,"igralec, ki izraža čustva in razpoloženje samo s kretnjami, mimiko",,
PANTSIL,"ganski nogometaš - John (1981-)",,
PANUCCI,"italijanski nogometaš - Christian (1973-) (nekd.)",,
PANUCO,"reka v Mehiki",,
PANUFNIK,"poljsko-britanski skladatelj in dirigent - Andrzej (1914†1991)",,
PANYOK,"naselje v županiji Borsod-Abauj-Zemplen, Madžarska",,
PANYOLA,"naselje v županiji Szabolcs-Szatmar-Bereg, Madžarska",,
PANZANINI,"italijanska smučarka - Sabina (1972-) (nekd.)",,
PANZER,"nemški tank med drugo svetovno vojno",,
PANZINI,"italijanski pisatelj in leksikograf - Alfredo (1863†1939), (Iščem ženo)",,
PANČ,"psevdonim ukrajinskega pisatelja Petra Pančenka - Petro (1891†1978), (Črni križ)",,perplexity
PANČANKA,"beloruski pisatelj - Pimen (1917†1995)",,
PANČATANTRA,"staroindijska zbirka basni in pripovedk, Panchatantra",,
PANČENKO,"ruski šahovski velemojster - Aleksander (1953†2009)",,
PANČENLAMA,"poleg dalajlame vrhovni poglavar lamaistične duhovščine",,
PANČEV,"bolgarski operni pevec, basist - Ljubomir (1913†2003)",,
PANČEV,"makedonski nogometaš - Darko (1965-) (nekd.)",,perplexity
PANČEVO,"mesto v Vojvodini, Srbija",,
PANČIĆ,"hrvaško-srbski botanik - Josip (1814†1888)",,
PANČIČEVKA,"visoko iglasto drevo s topimi iglicami",,
PAOK,"grški nogometni klub iz Soluna",,perplexity
PAOLA,"očarljivo obmorsko mesto v regiji Kalabrija na jugu Italije, v provinci Cosenza",2026-04-14,vpis
PAOLAN,"kmet, ki stanuje v mestu, posestvo pa ima v okolici (nekdaj)",,
PAOLI,"italijanski šahovski velemojster - Enrico (1908†2005)",,
PAOLI,"korziški narodni junak - Pasquale (1725†1807)",,perplexity
PAOLOZZI,"italijansko-britanski kipar - Eduardo (1924†2005)",,perplexity
PAOTOU,"mesto v notranji Mongoliji, Kitajska, Baotou",,
PAP,"poljska tiskovna agencija",,perplexity
PAPA,"ata, oče (star.)",,perplexity
PAPA,"jed (otr.)",,
PAPA,"naselje v županiji Veszprem,  Madžarska",,
PAPADAT,"romunska pisateljica - Bengescu, Hortensia (1876†1955), (Opere)",,
PAPADERESKE,"naselje v županiji Veszprem,  Madžarska",,
PAPADIAMANTIS,"grški pisatelj - Alexandros (1851†1911)",,
PAPADIMITRIOU,"grški atlet, metalec kladiva - Alexandros (1973-) (nekd.)",,
PAPADOPOULOS,"grški košarkar - Lazaros (1980-)",,
PAPADOPOULOS,"grški nogometaš - Dimitrios (1981-)",,
PAPADOPOULOS,"grški polkovnik in politik, premier - Georgios (1919†1999)",,
PAPAGAIOS,"mesto v zvezni državi Minas Gerais, Brazilija",,
PAPAGAJ,"kdor nekritično posnema kaj",,
PAPAGAJ,"splošno ime za ptice iz družine papig, ki so znane po svoji barvitosti, inteligenci in sposobnosti posnemanja zvokov, vključno s človeškim govorom",,perplexity
PAPAGAJEVKA,"tropska morska ribica",,
PAPAGIANNIS,"grški košarkar - Georgios (1997-)",,
PAPAGOS,"grški maršal in politik, premier - Alexandros (1883†1955)",,
PAPAIANI,"romunski igralec - Sebastian (1933†2016)",,
PAPAIOANNU,"grški šahovski velemojster - Ioannis (1976-)",,
PAPAJA,"tropsko drevo ali njegov okrogli užitni sadež (bot.)",,perplexity
PAPAKOVACSI,"naselje v županiji Veszprem,  Madžarska",,
PAPALINA,"majhna riba, ki živi zlasti v severnih morjih",,
PAPALOUKAS,"grški košarkar - Theodoros (1977-) (nekd.)",,
PAPAMICHAIL,"grški igralec - Dimitris (1934†2004)",,
PAPAMOBIL,"papežev avtomobil (pog.)",,Perplexity
PAPANDOPULO,"hrvaški skladatelj in dirigent - Boris (1906†1991), (Rona)",,
PAPANDREOU,"grški politik, premier - Andreas (1919†1996)",,
PAPANDREOU,"grški politik, premier - Georgios (1888†1968)",,
PAPANDUVA,"mesto v zvezni državi Santa Catarina, Brazilija",,
PAPANEK,"avstrijsko-ameriški industrijski oblikovalec - Victor (1927†1999)",,
PAPANI,"naselje pri Baru, Črna Gora",,
PAPANIKOLAOU,"grški košarkar - Dimitris (1977-) (nekd.)",,
PAPANIKOLAOU,"grški košarkar - Kostas """"Air Pap"""" (1990-)",,
PAPANTLA,"mesto v zvezni državi Veracruz, Mehika",,
PAPAPOSTOLOU,"grški trener in nekdanji nogometaš - Miltiadis """"Miltos"""" (1936†2017)",,
PAPARISTO,"albanski skladatelj - Alberto (1925-)",,
PAPARIZOU,"grško-švedska pevka - Helena (1982-)",,
PAPAS,"grška igralka - Irene (1926†2022), (Corellijeva mandolina)",,
PAPASALAMON,"naselje v županiji Veszprem,  Madžarska",,
PAPATAČI,"influenci podobna bolezen, razširjena zlasti v Dalmaciji in Makedoniji (med.)",,
PAPATAČI,"majhna mušica, ki lahko prenaša virus papatače mrzlice in druge bolezni",,
PAPATESZER,"naselje v županiji Veszprem,  Madžarska",,
PAPAVERIN,"opijev alkaloid, ki blaži krče (farm.)",,
PAPAČEK,"ata, oče (star.)",,
PAPAČI,"ata, oče v meščanskem okolju (star.)",,
PAPE,"naselje pri Bijelem Polju, Črna Gora",,
PAPEETE,"glavno mesto Tahitija",,
PAPEN,"nemški nacistični politik, kancler - Franz von (1879†1969)",,
PAPENBURG,"mesto v zvezni deželi Spodnja Saška, Nemčija",,
PAPERBACK,"knjiga, vezana v mehke platnice",,
PAPERT,"južmoafriško-ameriški matematik - Seymour (1928†2016)",,
PAPEŠTVO,"naslov, dejavnost papežev",,
PAPEŽ,"rimski katoliški škof in patriarh, vrhovni duhovni vodja Cerkve",,
PAPEŽ,"slovenski kolesar - Sandi (1965-) (nekd.)",,
PAPEŽ,"slovenski pesnik, pisatelj, urednik in prevajalec - France (1924†1996)",,
PAPEŽ,"slovenski pravnik in politik - Franc (1838†1929)",,
PAPEŽ,"slovenski teolog in pravnik - Ivan P. Viktor (1943-)",,
PAPEŽ,"slovenski zdravnik in fotograf - Milan (1873†1948)",,
"PAPEŽEVA SVEČA","zdravilna rastlina z nazobčanimi listi in rumenimi cvetovi v grozdih (bot.)",,
PAPEŽI,"obmejna gručasta vasica severno od Osilnice",,
PAPEŽNIK,"katoličan v 16. stoletju (slabš.)",,
PAPEŽNIŠTVO,"katolištvo v 16. stoletju (slabš.)",,
PAPHOS,"mesto na jugovzhodu Cipra (orig.)",,
PAPI,"italijanski ekonomist - Giuseppe Ugo (1893†1989)",,
PAPI,"italijanski odbojkar - Samuele (1973-) (nekd.)",,
PAPICA,"jed (otr.)",,
PAPIGA,"tropska ptica, ki lahko oponaša razne glasove",,
PAPIGOVKA,"nalezljiva bolezen papig (vet.)",,
PAPILA,"brbončica (anat.)",,
PAPILITIS,"vnetje bradavice (med.)",,
PAPILOM,"benigni tumor, ki nastane iz epitelnih celic in ima bradavičasto ali izrasto strukturo (med.)",,vpis
PAPILOTKA,"navijalka (žarg.)",,
PAPIN,"francoski fizik in izumitelj - Denis (1647†1712)",,
PAPIN,"francoski trener in nekdanji nogometaš - Jean-Perre (1963-)",,
PAPINEAU,"kanadski politik - Louis-Joseph (1786†1871)",,
PAPINEC,"katoličan (nar.)",,
PAPINEC,"naselje pri Vidovcu, Hrvaška",,
PAPINI,"italijanski pisatelj - Giovanni (1881†1956), (Priče trpljenja Gospodovega)",,
PAPINIJAN,"rimski pravnik - Emilij (ok. 140†212)",,
PAPIR,"kategorija težkoatletov, ki tehtajo med 48 in 49 kg (šport.)",,
PAPIR,"tanek, ploščat material, izdelan iz prepletenih rastlinskih vlaken, ki se uporablja predvsem za pisanje, tiskanje in pakiranje",,
PAPIRJEVEC,"tropska rastlina z velikimi listi (bot.)",,
PAPIRJEVINA,"gosta mešanica celuloznih vlaken, vode in kemikalij za izdelovanje papirja (papir.)",,
PAPIRMAŠE,"vlakninska papirna snov navadno za izdelovanje reliefnih stiskancev (papir.)",,
PAPIRNICA,"naselje severno od Škofje Loke",,
PAPIRNICA,"tovarna papirja",,
PAPIRNICA,"trgovina s papirjem in papirnimi izdelki",,
PAPIRNIČAR,"delavec v papirni industriji",,
PAPIRNIŠTVO,"dejavnost, ki se ukvarja s pridobivanjem papirja",,
PAPIROSKA,"ruska kratka cigareta s papirnatim tulcem",,
PAPIRUS,"tropska rastlina z velikimi listi (bot.)",,
PAPIST,"papežev privrženec, katoličan (slabš.)",,
PAPIZEM,"nauk, da je papež Kristusov namestnik (rel.)",,
PAPIĆ,"hrvaški matematik - Pavle (1919†2005)",,
PAPIĆ,"hrvaški režiser in producent - Krsto (1933†2013), (Lisice)",,
PAPIĆ,"srbsko-hrvaški igralec - Josip (1881†1927)",,
PAPIĆE,"naselje pri Sjenici, Srbija",,
PAPIĆI,"naselje pri Sunji, Hrvaška",,
PAPIČ,"slovenski gospodarstvenik in politik - Bojan (1955-)",,
PAPIČ,"slovenski grafični oblikovalec in filmski scenograf - Zdravko (1953†2013)",,perplexity
PAPIČ,"slovenski košarkar - Jože (1954-) (nekd.)",,perplexity
PAPKESZI,"naselje v županiji Veszprem,  Madžarska",,
PAPLER,"slovenska atletinja, metalka diska - Metka",,
PAPLER,"slovenski montanist - Slavko (1919†1981)",,
PAPLER,"slovenski publicist, dramatik in novinar - Albert (1914†2002), (Jadransko morje)",,
PAPOC,"naselje v županiji Tolna, Madžarska",,
PAPOS,"grški matematik, geometer in filozof (ok. 290†ok. 350)",,
PAPOS,"naselje v županiji Szabolcs-Szatmar-Bereg, Madžarska",,
PAPOVKA,"jugoslovanska polavtomatska puška (pog.)",,
PAPP,"ameriški gledališki režiser - Joseph (1921†1991)",,
PAPP,"madžarska igralka - Eva (1939-)",,perplexity
PAPP,"madžarski boksar - Laszlo (1926†2003)",,
PAPPAFAVA,"hrvaški pravnik in botanik - Domenico (1815†1899)",,
PAPPENHEIM,"mesto v zvezni deželi Bavarska, Nemčija",,
PAPPENHEIM,"nemški feldmaršal v tridesetletni vojni - Gottfried Heinrich (1594†1632)",,
PAPPOE,"ganski nogometaš - Emmanuel (1981-)",,
PAPRAD,"naselje v županiji Baranja, Madžarska",,
PAPRATIŠTE,"naselje pri Požegi, Srbija",,
PAPRATNA,"naselje pri Knjaževcu, Srbija",,
PAPRIKA,"enoletna rastlina z razraslim steblom ali njen užitni plod",,
PAPRIKAŠ,"golažu podobna jed, začinjena s sladko papriko (gastr.)",,
PAPRIKOVAC,"mestna četrt v Banja Luki, Republika srbska",,
PAPS,"psevdonim nemškega naivnega slikarja Waldemarja Ruscheja (1882†1965)",,
PAPUA,"jugovzhodni del Nove Gvineje",,
"PAPUA NOVA GVINEJA","otoška država severno od Avstralije z glavnim mestom Port Moresby (tri besede)",,
PAPUANCI,"prvotni prebivalci na Novi Gvineji",,
PAPUK,"hribovje v Slavoniji",,
PAPULA,"kožna vzbrst, mozolj (med.)",,
PAPURA,"romunski nogometaš - Corneliu (1973-) (nekd.)",,
PAPUČICA,"pražival iz rodu migetalkarjev",,
PAQUAY,"belgijski motociklist - Michael (1972†1998)",,
PAQUIN,"kanadsko-novozelandska igralka - Anna Helene (1982-)",,
PAR,"dve stvari ali bitji, ki spadata skupaj",2026-03-11,vpis
PAR,"uradna okrajšava za Paragvaj",,
"PAR AVION","oznaka na pismih za letalsko pošto",,
"PAR EXCELLENCE","v pravem pomenu besede, odličen (knjiž.)",,
PARA,"brazilski oreh",,
PARA,"reka na severu Brazilije",,
PARA,"stotina jugoslovanskega dinarja (nekd.)",,
PARA,"tekočina, ki se je spremenila v plinasto stanje pri vrelišču",,
PARA,"zvezna država na severu Brazilije z glavnim mestom Belem do Para",,
PARABAZA,"vložek v starogrški komediji",,
PARABELA,"polavtomatska pištola",,
PARABELUM,"polavtomatska pištola",,
PARABIAGO,"mesto v pokrajinia Milano v regiji Lombardija, Italija",,
PARABLEPSIJA,"vidna motnja (med.)",,
PARABOLA,"geometrijsko mesto točk ravnine, ki so enako oddaljene od dane premice (geom.)",,
PARABOLA,"poučna pripoved, ki ponazarja kako misel, nauk, prilika (lit.)",,
PARABOLIKA,"parabole v celoti (lit.)",,
PARABOLOID,"tridimenzionalna ploskev drugostopenjskega reda (kvadrika), katere preseki z ravnino so bodisi parabole bodisi elipse (ali krogi) (geom.)",,vpis
PARACAMBI,"mesto v zvezni državi Rio de Janeiro, Brazilija",,
PARACAS,"glavno mesto istoimenskega okrožja v regiji Ica, Peru",,
PARACATU,"mesto v zvezni državi Minas Gerais, Brazilija",,
PARACELSUS,"švicarski alkimist, zdravnik, astrolog in okultist - Theophrastus Phillippus (1493 †1541)",,
PARACENTEZA,"prebod (med.)",,
PARACETAMOL,"zdravilo, ki deluje antipiretično in analgetično (farm.)",,
"PARACUELLOS DE JARAMA","mesto v Španiji",,
PARACURU,"mesto v zvezni državi Ceara, Brazilija",,
PARAD,"vasica na Madžarskem, ki upravno spada pod podregijo Petervasarai v županiji Heves",,
PARADA,"naselje pri Kuršumliji, Srbija",,
PARADA,"uradna prireditev, na kateri se vojaške enote predstavijo z mimohodom, prikazi vojaške opreme, taktike in discipliniranosti",,perplexity
PARADA,"učinkovit, občudovanje vzbujajoč obrambni skok, gib (šport.)",,
PARADAJZ,"paradižnik (pog.)",,
PARADAJZARICA,"ljudsko ime za italijansko ročno bombo SRCM Mod. 35 iz obdobja druge svetovne vojne (žarg.)",,vpis
PARADENTITIS,"kronična bolezen dlesni",,
PARADENTOZA,"kronična bolezen dlesni in zobnih jamic",,
PARADIGMA,"pregibalni vzorec (lingv.)",,
PARADIGMA,"vzorec, model ali sklop osnovnih pravil in prepričanj, ki določajo razumevanje in delovanje na določenem področju (knjiž.)",,vpis
PARADIS,"francoska pevka in igralka - Vanessa (1972-)",,
PARADISE,"mesto v Kaliforniji, ZDA",,
PARADIŠČE,"naselje severozahodno od Grosupljega",,
PARADIŽ,"razloženo naselje v južnem delu vzhodnih Haloz",,
PARADIŽ,"stanje popolnega užitka ali blaženosti",,
PARADIŽNIK,"enoletna plodovka iz družine razhudnikovk",,
PARADNOST,"značilnost paradnega",,
PARADOKS,"navidezno protislovna trditev ali situacija, ki nasprotuje intuiciji, a pogosto razkriva globljo resnico",,vpis
PARADOKSALNOST,"značilnost paradoksalnega",,
PARADOKSNOST,"značilnost paradoksnega",,
PARADSASVAR,"naselje v županiji Heves, Madžarska",,
PARADŽANOV,"armenski režiser - Sergej (1924†1990)",,
PARAF,"hrvaška punk rock skupina (nekd.)",2026-03-14,vpis
PARAFA,"skrajšan podpis (knjiž.)",,
PARAFAZIJA,"govorna motnja (med.)",,
PARAFAZIJA,"hiba v govoru (med.)",,
PARAFIMOZA,"zožena kožica na moškem udu (med.)",,
PARAFIN,"zmes nasičenih ogljikovodikov, ki vsebujejo več kot 18 ogljikovih atomov , mineralna tolšča (kem.)",,
PARAFRAZA,"razlaga z drugimi besedami (knjiž.)",,
PARAFRAZA,"svobodna instrumentalna obdelava skladbe (muz.)",,
PARAGE,"naselje pri Bački Palanki, Srbija",,
PARAGEVZIJA,"motnja okusa (med.)",,
PARAGOULD,"mesto v zvezni državi Arkansas, ZDA",,
PARAGRAF,"odstavek, člen",,
PARAGRAFAR,"kdor se natančno ravna po zakonih, določbah (ekspr.)",,
PARAGUACU,"mesto v zvezni državi Minas Gerais, Brazilija",,
PARAGVAJ,"celinska država v Južni Ameriki, ki leži ob obeh bregovih reke Paragvaj",,
PARAGVAJ,"reka v Južni Ameriki, desni pritok Parane",,
PARAHIDROZA,"pretirano potenje (med.)",,
PARAI,"mesto v zvezni državi Rio Grande do Sul, Brazilija",,
PARAIBA,"reka na jugovzhodu Brazilije",,
PARAIBA,"zvezna država v Braziliji z glavnim mestom João  Pessoa",,
PARAIBANO,"mesto v zvezni državi Maranhao, Brazilija",,
PARAIBUNA,"mesto v zvezni državi Sao Paulo, Brazilija",,
PARAIPABA,"mesto v zvezni državi Ceara, Brazilija",,
PARAISO,"mesto v zvezni državi Santa Catarina, Brazilija",,
PARAISO,"mesto v zvezni državi Sao Paulo, Brazilija",,
PARAISOPOLIS,"mesto v zvezni državi Minas Gerais, Brazilija",,
PARAKERATOZA,"nepravilna kožna oroženelost (med.)",,
PARAKINEZA,"zgrešeni gibi zaradi pomanjkanja koordinacije (med.)",,
PARAKOLITIS,"vnetje ob debelem črevesu (med.)",,
PARAKOLPITIS,"vnetje ob nožnici (med.)",,
PARAKOU,"mesto v osrednjem Beninu",,
PARAKUZA,"motnja v sluhu (med.)",,
PARALAKSA,"navidezni premik ali sprememba položaja opazovanega objekta, ki nastane zaradi spremembe položaja opazovalca (fiz.)",,vpis
PARALEKSIJA,"motnje v branju (med.)",,
PARALELA,"ekvatorju vzporedna navidezna krožnica na zemljini površini",,
PARALELA,"premica, vzporedna dani premici ali dani ravnini, vzporednica (geom.)",,
PARALELA,"vzporednica, primerjava (knjiž.)",,
PARALELEPIPED,"tridimenzionalna geometrijska figura, ki jo sestavlja šest ploskev, kjer je vsaka ploskev paralelogram (geom.)",,perplexity
PARALELIZEM,"paralelni odnos, vzporednost (knjiž.)",,
PARALELKA,"vzporedni razred",,perplexity
PARALELNOST,vzporednost,,
PARALELOGRAM,"osnovni ravninski štirikotnik, ki ga prepoznamo po dveh parih vzporednih in skladnih (enako dolgih) stranic (geom.)",2026-04-23,vpis
PARALITIK,"kdor ima paralizo",,
PARALIZA,"izguba ali močno zmanjšanje gibalnih funkcij, bodisi zaradi poškodbe živčnega sistema, bolezni ali drugih vzrokov (med.)",,
PARALOGIJA,"govorjenje v prazno, nesmisel",,
PARALOGISTIKA,"dokazovanje z varljivimi sklepi",,
PARALOGIZEM,"nenamerna kršitev logičnih pravil (filoz.)",,
PARALOVO,"naselje pri Bosilegradu, Srbija",,
PARALOVO,"naselje pri Novem Pazaru, Srbija",,
PARAMAGNETIZEM,"pojav, da je gostota magnetnega polja v snovi malo večja, kot bi bila v praznem polju (fiz.)",,
PARAMARIBO,"glavno mesto Surinama",,
PARAMBU,"mesto v zvezni državi Ceara, Brazilija",,
PARAMECIJ,"pražival iz rodu migetalkarjev (zool.)",,
PARAMENT,"bogoslužna oblačila (rel.)",,
PARAMETER,"kar se uporablja za vrednotenje, merjenje",,
PARAMETER,"koeficient, ki ima spremenljivo vrednost (mat.)",,
PARAMETRITIS,"vnetje veznega tkiva ob maternici v mali medenici po porodu (med.)",,
PARAMIRIM,"mesto v zvezni državi Bahia, Brazilija",,
